temperatura,vacuo,energia
22.77,70.32,440.67
24.11,59.27,444.35
19.37,63.09,450.18
14.62,44.84,464.51
14.66,42.77,463.6
26.78,66.54,440.0
5.86,40.62,480.71
15.06,39.3,464.15
29.94,65.74,440.54
12.33,39.85,479.32
13.44,39.39,469.67
20.07,49.21,454.25
16.69,50.9,460.75
14.24,39.58,469.94
10.27,41.44,479.3
11.79,45.09,469.49
27.76,65.59,439.03
28.73,68.3,434.15
10.35,40.27,477.8
23.32,69.23,436.18
22.07,69.94,440.09
13.79,45.08,469.55
28.68,73.77,431.66
23.54,70.32,434.45
17.78,52.08,453.31
25.45,67.83,429.95
8.9,36.24,479.03
17.32,45.0,469.38
28.26,63.13,440.58
30.65,71.06,432.08
13.56,49.83,466.33
14.2,43.02,470.67
30.71,68.27,428.27
25.36,61.41,452.29
11.67,37.73,473.54
18.12,44.63,453.55
29.09,75.33,433.29
29.24,64.33,440.12
28.41,75.6,440.28
17.35,42.86,465.16
9.64,39.35,479.81
32.2,72.29,432.52
24.04,72.43,439.39
31.41,74.16,430.37
6.61,38.91,484.32
6.79,38.5,488.69
26.59,66.49,439.72
21.16,45.38,458.63
28.72,68.14,443.26
24.78,50.78,443.98
14.07,42.99,468.87
22.59,65.06,444.6
27.24,77.17,439.12
3.82,35.47,489.04
18.63,45.87,453.79
14.35,46.18,461.74
25.61,60.32,443.96
13.32,43.22,466.83
10.72,40.81,474.64
22.72,65.61,449.04
11.65,41.54,476.4
20.46,51.43,456.7
23.22,59.15,443.7
13.79,42.07,462.25
20.11,51.19,449.03
11.52,39.18,474.35
22.2,59.21,445.29
9.53,38.38,478.03
25.27,69.89,436.33
28.11,66.17,444.2
9.47,40.81,479.96
21.36,68.28,445.91
20.66,41.54,461.55
25.77,65.48,440.96
19.26,58.46,450.66
8.97,39.66,482.62
24.1,71.97,443.09
23.36,74.93,443.78
18.74,45.09,456.25
25.01,68.63,447.12
30.34,75.08,437.26
24.7,50.23,454.42
10.8,40.69,478.19
8.42,43.14,483.49
13.44,42.34,459.6
12.55,39.58,472.31
23.82,73.67,438.42
13.86,41.58,461.56
21.36,68.28,445.91
22.24,69.23,441.9
16.85,49.78,455.33
12.29,40.71,469.75
13.55,40.1,474.59
34.3,74.67,427.84
24.77,48.92,448.25
22.35,57.76,453.74
6.67,39.33,490.03
22.38,71.85,441.47
12.16,45.0,482.99
14.92,41.16,465.72
8.62,39.66,482.99
20.9,67.71,446.57
27.95,73.5,435.45
26.39,49.02,438.53
14.0,40.8,474.87
13.43,43.56,472.94
17.83,43.72,453.86
16.29,50.88,456.28
21.73,61.45,442.78
12.03,41.58,464.02
26.63,61.47,444.16
10.61,43.79,480.28
31.02,69.51,431.15
24.54,57.85,444.93
15.74,43.71,462.66
21.85,58.33,447.31
23.37,70.94,441.56
20.99,50.12,448.07
29.6,71.58,434.64
33.96,68.94,427.06
23.54,67.83,426.24
20.25,58.59,452.18
26.73,68.84,440.45
16.64,43.14,459.0
13.93,40.24,469.25
26.41,65.59,441.49
17.29,52.72,467.23
27.09,49.3,437.44
32.17,73.21,430.64
7.45,43.13,485.6
15.55,45.09,457.36
23.39,63.21,448.3
25.96,68.08,432.82
6.15,40.07,494.3
8.96,40.02,475.47
20.79,57.32,446.18
14.81,42.77,463.06
28.62,68.24,428.08
27.78,68.67,439.92
32.14,68.31,436.15
21.47,60.93,442.75
25.51,64.27,444.76
6.76,40.62,478.56
12.28,41.49,467.44
20.03,47.45,450.6
26.45,71.37,438.36
14.28,44.84,474.57
27.62,72.43,428.76
22.64,58.66,449.79
18.16,39.99,461.16
27.76,44.89,442.83
26.87,74.99,437.78
9.53,40.23,484.0
14.49,41.16,465.24
15.55,39.63,466.83
12.87,39.3,471.48
22.87,74.22,438.67
20.38,66.54,448.93
7.99,36.08,481.35
20.19,58.86,450.67
21.81,65.06,447.13
27.52,74.67,433.56
20.06,60.77,447.35
22.56,66.48,437.73
10.52,42.18,469.03
25.03,57.5,449.48
7.11,39.9,484.21
6.57,39.37,487.94
19.39,51.43,456.25
18.66,56.53,459.45
29.18,68.24,428.52
22.46,48.41,442.57
26.18,69.84,431.69
21.04,74.87,443.44
25.95,59.92,443.93
29.35,68.31,445.86
25.95,69.51,434.38
26.49,61.86,440.21
28.51,70.02,441.66
8.35,40.77,478.82
20.12,56.53,454.54
9.78,52.75,469.58
30.68,71.25,433.47
14.05,41.39,472.19
29.14,75.23,434.82
20.41,56.03,458.29
21.57,66.49,455.18
30.97,67.9,428.26
28.16,71.94,430.46
28.68,73.77,431.66
14.01,42.74,466.15
28.28,68.67,435.29
26.6,61.02,436.19
13.07,43.13,471.47
30.32,64.69,436.72
30.5,66.75,432.87
19.08,44.63,459.81
25.54,70.47,436.16
16.52,53.16,457.81
24.37,68.14,440.22
29.45,64.96,433.04
8.73,39.42,474.44
8.13,71.14,471.99
20.71,49.69,455.69
10.81,45.0,482.63
27.18,62.66,442.16
26.19,73.77,433.34
14.99,41.35,466.85
22.86,62.52,447.96
17.36,39.53,456.57
12.68,45.0,479.69
12.99,42.34,465.98
21.96,48.6,446.56
31.92,69.13,425.19
20.16,57.76,455.13
23.7,70.32,439.59
23.28,68.28,442.04
26.4,48.41,442.23
31.68,70.79,429.55
23.36,59.15,442.53
18.81,52.08,450.87
25.59,61.08,443.91
32.55,69.89,428.84
13.27,40.27,473.88
30.53,73.21,430.2
6.93,38.68,482.37
28.51,70.02,441.66
24.88,73.17,434.85
3.73,39.42,488.58
12.45,40.56,477.41
24.95,76.16,437.47
14.12,39.4,468.63
30.31,77.24,435.28
9.82,36.18,475.21
14.87,41.2,467.01
31.86,73.88,435.91
25.09,71.58,434.51
17.89,44.6,463.99
21.63,50.16,448.32
14.47,42.86,466.64
24.43,58.2,444.89
28.63,66.56,427.35
26.03,70.32,438.15
26.8,72.58,431.18
9.69,40.46,472.16
21.71,76.86,438.41
24.88,73.17,434.85
15.44,39.54,469.28
26.43,77.17,431.26
24.91,71.29,437.03
17.31,58.49,456.84
18.16,39.99,461.16
15.83,41.67,464.93
26.16,63.76,437.24
11.45,45.01,470.4
37.11,68.94,429.25
30.69,73.67,430.45
18.61,47.83,454.21
27.03,65.12,441.62
21.7,49.02,446.46
12.93,36.71,472.42
18.94,47.83,455.19
24.8,65.48,442.02
8.47,40.46,475.06
11.67,44.6,467.96
9.2,40.77,479.82
18.19,44.06,456.13
6.03,41.14,479.61
21.96,48.78,451.58
28.87,72.58,428.89
12.07,38.25,470.36
6.05,38.68,483.5
20.98,47.43,450.0
33.42,68.51,427.66
10.52,41.78,474.58
29.68,64.33,441.79
26.24,77.95,438.01
22.55,47.45,447.42
11.1,40.92,462.07
9.68,41.44,479.89
15.77,39.82,468.78
25.08,58.49,446.9
25.35,71.98,435.72
25.64,63.87,444.34
28.8,70.02,435.45
10.79,39.82,479.92
26.78,66.54,440.0
7.29,39.37,478.19
10.51,37.5,474.24
14.87,54.3,462.87
18.52,58.41,446.68
21.06,50.59,454.15
27.1,52.84,439.08
20.61,62.91,446.53
26.39,49.16,442.87
30.47,72.86,432.51
14.03,44.88,465.51
24.64,58.49,444.95
13.78,38.47,466.41
23.77,64.15,448.43
25.87,57.32,442.87
17.49,40.55,462.37
18.23,45.01,454.06
20.55,68.63,453.47
27.91,64.79,440.53
24.31,63.86,442.69
25.95,59.27,444.19
9.06,43.79,482.8
15.06,39.3,464.15
25.12,71.58,433.58
22.9,67.25,438.62
27.5,65.59,441.27
20.17,50.66,454.79
9.64,40.56,483.39
19.34,64.79,454.59
13.11,41.58,460.44
16.38,46.97,459.87
20.13,47.03,459.15
26.05,65.59,437.04
26.15,64.27,439.11
18.16,43.96,465.26
14.73,54.3,463.63
29.29,70.36,431.26
14.77,49.15,467.72
13.94,38.47,466.54
18.86,51.43,446.91
11.22,41.66,477.53
13.06,41.78,467.67
29.05,69.71,434.05
24.97,59.87,443.7
9.68,39.96,470.22
15.32,45.01,459.31
28.69,58.33,448.54
4.0,39.9,490.68
26.06,64.05,442.24
23.51,48.98,454.06
24.13,73.18,436.22
11.8,40.66,464.43
12.9,44.63,467.41
9.29,39.04,482.55
19.62,58.79,446.29
30.19,64.79,438.41
6.03,40.78,480.36
9.71,42.44,481.03
18.19,44.06,456.13
8.64,38.56,484.45
23.26,64.05,442.75
24.2,60.95,448.43
17.32,44.34,468.8
28.5,76.86,430.62
25.5,63.56,442.28
28.15,71.94,427.69
23.73,61.02,442.22
7.82,38.91,479.15
31.27,73.77,430.32
21.41,59.43,442.85
13.46,41.4,467.4
27.16,72.58,429.59
28.42,73.5,435.59
20.92,70.02,444.64
7.71,36.25,481.74
29.89,71.29,431.45
24.17,48.41,442.62
25.21,75.6,445.84
13.55,43.48,464.33
21.48,66.91,447.42
15.5,40.12,460.41
12.12,41.17,470.67
25.51,73.56,437.07
20.13,60.07,453.49
31.19,70.94,436.6
18.0,44.06,454.59
25.65,68.08,435.91
33.13,74.34,433.73
12.52,71.14,463.22
23.86,74.93,444.38
22.1,65.48,447.0
27.71,66.93,447.06
22.0,51.3,450.18
32.05,77.24,432.49
30.63,74.22,430.38
7.76,39.61,488.32
17.79,46.21,448.74
17.66,60.08,456.62
17.0,45.09,458.94
13.96,40.83,469.86
22.98,58.46,445.05
17.67,45.09,457.67
16.64,48.92,452.56
25.52,67.17,440.02
13.52,41.44,472.11
13.65,41.58,460.8
29.67,66.51,434.8
15.52,42.86,467.12
10.53,41.26,475.96
23.0,63.78,444.62
7.64,41.17,488.53
5.21,41.31,486.46
22.23,46.93,448.27
15.62,58.59,457.3
20.36,65.27,445.67
26.3,71.94,428.83
27.37,63.73,437.24
16.82,41.66,465.64
9.19,41.01,468.37
19.93,56.65,456.53
19.87,49.69,456.03
14.39,44.21,465.03
32.38,69.05,429.31
8.35,43.52,479.31
16.37,39.99,464.69
16.13,39.99,465.25
22.89,65.34,450.53
13.06,44.2,469.02
17.5,42.23,462.57
14.28,37.2,467.44
7.07,37.49,481.58
22.88,63.91,442.5
15.7,44.21,462.19
16.45,63.31,452.42
25.56,69.13,434.48
8.02,40.23,484.22
28.57,51.43,450.04
10.09,37.14,473.66
30.35,69.51,430.07
7.41,39.16,486.91
8.51,39.66,483.54
28.62,59.14,436.09
32.91,73.68,426.28
12.72,44.9,463.49
5.82,41.38,492.12
23.74,72.43,437.55
22.69,65.18,441.18
15.47,43.13,466.63
13.65,42.74,468.87
20.03,47.45,450.6
11.48,37.92,472.9
12.42,40.24,469.59
11.18,37.5,472.02
15.75,39.39,468.6
31.18,74.34,434.15
15.2,39.0,463.88
27.37,65.06,440.5
29.7,57.35,433.27
26.34,69.04,444.13
25.97,69.34,435.02
13.24,54.3,467.81
16.76,43.77,457.0
26.13,48.06,440.99
16.84,56.03,437.14
21.85,59.8,454.26
22.81,58.96,452.89
31.33,76.86,431.44
19.68,51.19,452.04
19.96,56.03,454.67
32.0,73.17,428.69
20.66,41.54,461.55
19.58,52.9,458.28
9.1,39.42,471.85
10.69,36.71,472.81
34.53,73.03,437.03
21.2,59.39,444.57
15.21,43.5,464.08
9.59,34.69,478.88
34.18,67.9,425.5
20.67,57.5,453.29
25.28,71.94,432.26
8.99,39.04,483.35
26.53,54.2,439.96
13.58,39.28,472.17
26.99,62.26,436.89
15.56,41.1,464.42
16.37,43.5,459.18
9.82,41.26,478.02
24.01,50.16,443.03
26.71,66.25,435.41
8.86,36.71,478.88
27.33,52.84,438.97
20.72,68.61,447.89
18.89,43.56,463.91
5.99,35.79,484.82
35.01,74.67,428.48
26.8,49.3,438.56
24.88,71.94,433.3
17.33,42.28,462.26
15.85,46.18,462.88
27.37,72.58,428.05
23.73,59.15,444.07
8.89,41.54,483.82
28.62,63.77,441.97
5.45,39.04,487.33
21.52,46.21,449.08
15.47,43.13,466.63
14.07,42.99,468.87
31.85,73.91,431.26
34.18,67.9,425.5
17.36,41.23,459.1
3.63,38.44,487.87
9.26,40.78,471.79
25.54,48.41,437.58
9.45,41.92,467.79
30.52,70.4,438.29
17.81,37.2,470.97
26.03,69.68,449.54
26.12,68.94,434.11
18.33,52.08,448.23
20.92,57.76,453.96
20.99,50.78,449.07
26.3,59.07,441.94
25.53,57.17,442.12
25.41,68.94,436.95
24.48,69.13,432.71
13.99,36.71,473.2
27.34,71.29,434.94
27.71,69.13,432.54
26.6,61.41,451.4
18.6,43.56,464.67
24.05,61.87,442.16
21.45,60.08,451.49
24.86,60.77,440.68
23.93,64.05,440.66
28.43,63.31,432.62
15.49,39.0,462.28
19.1,43.79,462.28
8.97,36.24,477.89
23.38,52.84,440.28
17.72,48.14,457.44
32.45,68.3,431.79
17.01,44.2,457.26
12.51,41.14,463.79
10.14,45.01,473.56
17.4,43.14,457.59
26.21,56.85,439.55
21.97,58.12,448.91
25.02,69.75,437.87
28.71,64.69,435.85
7.61,38.06,484.14
23.43,69.23,441.6
13.81,40.2,464.23
30.21,71.32,434.91
24.67,49.5,455.31
23.56,60.77,443.13
7.32,39.42,476.12
7.65,40.67,491.1
12.84,40.8,475.59
13.27,40.27,473.88
15.9,41.35,464.03
8.86,36.71,478.88
7.4,41.04,477.69
9.83,41.17,478.21
20.76,44.58,462.01
19.23,45.01,450.77
27.27,72.24,432.35
29.01,70.04,430.26
32.09,69.4,430.62
31.61,69.04,439.19
19.5,40.79,457.09
29.08,70.83,430.91
4.95,42.07,485.67
30.26,76.2,435.04
18.62,44.06,452.82
22.11,59.8,450.62
21.55,44.05,443.48
32.69,72.86,431.76
13.24,39.85,477.22
28.26,72.43,426.2
20.87,63.31,446.7
31.12,67.69,425.21
25.73,66.54,437.07
28.8,71.77,426.87
16.81,45.87,455.96
14.16,40.89,471.15
33.82,73.03,439.3
26.61,69.13,430.17
27.35,66.05,439.6
20.86,51.3,449.67
10.5,39.28,480.92
8.75,36.3,480.4
30.75,71.22,437.96
26.65,58.41,442.66
6.44,39.33,490.57
10.95,40.81,474.36
26.92,73.17,431.29
30.07,69.82,437.38
19.95,50.59,459.27
22.47,48.6,445.98
29.38,69.68,430.2
20.84,65.06,445.74
13.41,49.83,466.38
18.03,53.16,456.55
13.0,48.79,464.12
18.46,42.18,458.67
28.99,54.2,442.6
25.11,67.32,441.93
18.19,66.54,449.22
16.9,54.3,460.57
7.79,42.03,477.26
9.76,41.01,467.6
7.92,41.66,483.38
28.81,69.23,433.74
21.38,60.84,445.8
27.61,49.16,441.18
14.56,25.88,466.29
28.67,69.14,433.79
15.57,38.78,463.47
29.59,71.77,426.62
10.86,37.5,473.75
19.76,62.1,450.44
23.76,51.19,442.9
32.19,69.13,425.21
13.89,43.7,470.88
14.94,42.77,462.67
15.34,41.96,468.33
23.62,68.63,447.3
24.45,66.49,449.22
24.12,62.44,443.3
15.99,43.5,460.7
22.25,43.79,461.93
16.37,43.5,459.18
10.95,40.81,474.36
27.07,74.87,440.47
24.33,68.08,442.93
27.33,73.18,429.38
21.6,62.52,453.28
19.36,44.6,464.56
25.43,70.17,436.43
23.38,65.06,443.8
27.9,63.13,439.76
21.75,45.09,452.84
6.67,39.33,490.03
10.6,41.17,478.47
29.62,71.8,438.55
10.94,39.04,479.8
12.49,38.25,470.63
27.76,69.4,430.68
24.87,68.61,450.54
11.92,38.25,472.5
9.66,41.82,477.67
23.05,58.86,445.46
9.84,40.22,479.65
30.62,64.69,435.84
28.55,72.43,430.06
26.88,69.51,436.3
26.52,63.94,440.47
23.66,77.54,435.38
27.75,70.4,436.53
24.18,66.48,434.5
12.24,40.66,464.7
19.26,44.34,467.72
25.82,66.49,434.35
18.52,58.41,446.68
20.6,60.08,454.39
22.99,68.67,446.67
10.1,41.17,479.95
15.69,37.87,462.16
26.36,54.5,451.81
21.04,69.48,439.53
22.96,70.79,434.47
7.1,41.74,484.12
13.73,45.08,470.35
9.41,43.5,473.84
21.32,59.8,452.7
25.53,59.57,445.59
26.13,48.06,440.99
32.16,76.2,433.29
21.97,69.23,443.85
15.29,41.35,466.27
18.89,58.66,453.33
6.05,42.85,485.02
26.34,59.21,439.22
13.35,39.64,471.69
24.25,50.78,443.8
5.78,45.87,483.27
30.1,66.25,434.99
15.37,43.67,468.23
28.82,71.8,436.71
17.29,44.63,460.66
14.24,44.84,466.67
25.02,60.29,445.61
16.3,38.73,465.7
19.78,62.1,450.43
28.45,52.84,439.86
19.36,39.54,458.75
6.89,43.65,484.0
28.16,71.94,430.46
11.95,41.48,465.41
9.52,40.96,483.59
24.03,62.44,430.66
27.69,73.91,435.08
17.82,56.89,453.83
10.12,41.78,477.67
24.54,60.23,445.25
13.45,45.87,464.88
16.74,39.16,460.47
28.09,70.02,437.83
7.75,38.06,483.56
20.47,63.07,451.71
7.38,41.22,485.73
24.14,62.66,439.93
6.94,39.61,480.07
4.71,42.07,486.79
20.02,58.66,454.21
24.2,57.85,446.87
29.11,74.9,432.43
7.84,43.52,483.79
9.32,41.39,481.88
21.7,49.02,446.46
12.65,41.93,479.53
11.23,43.7,476.04
28.62,70.94,432.71
23.77,69.13,434.08
26.25,66.56,436.3
29.24,60.23,438.24
6.22,39.33,491.77
11.67,37.73,473.54
26.38,59.92,444.85
31.86,73.88,435.91
21.45,66.05,453.38
17.16,40.55,461.58
12.43,41.62,460.61
9.39,41.79,473.73
19.09,44.63,461.36
23.61,49.16,443.5
22.36,58.79,446.49
24.58,48.98,459.79
15.47,38.73,467.96
8.43,40.6,483.1
9.88,40.0,481.58
18.21,41.85,468.4
20.03,45.01,460.11
14.84,42.03,466.2
24.94,62.96,443.48
11.54,45.51,474.73
9.06,40.02,478.01
8.65,40.56,485.87
10.38,40.71,481.3
10.09,41.62,463.86
29.5,71.14,430.85
17.18,46.0,454.02
25.21,46.21,439.55
17.06,52.9,460.82
12.24,40.66,464.7
14.43,45.08,465.07
16.38,45.64,462.58
8.49,36.25,480.35
13.41,49.83,466.38
6.06,41.17,489.62
25.68,59.44,444.36
12.27,41.17,475.13
22.99,61.02,440.85
28.43,69.59,439.26
27.17,63.09,443.66
6.52,39.85,483.01
23.66,62.08,447.06
10.57,36.71,472.62
22.85,59.15,448.61
17.3,47.45,448.79
23.28,72.24,434.21
29.44,65.51,445.67
14.43,35.85,464.6
12.91,41.16,472.71
28.46,60.23,439.88
21.96,51.43,442.87
25.96,60.95,444.19
25.41,77.54,434.09
12.54,40.1,475.02
20.11,50.78,447.42
13.63,43.22,464.62
26.67,59.44,441.29
28.53,68.08,438.91
19.82,58.16,455.5
28.07,61.47,442.59
28.01,51.43,449.82
5.66,40.0,475.54
13.21,40.03,469.75
26.51,44.57,445.32
26.71,76.86,437.31
16.5,44.63,458.78
25.76,65.48,441.14
23.4,49.16,446.05
22.48,71.29,444.71
24.64,58.79,444.26
10.8,41.39,478.75
23.55,62.96,447.65
6.98,40.35,484.19
25.56,74.67,435.81
5.52,42.85,478.98
31.94,69.98,432.03
21.93,58.96,453.42
12.84,40.8,475.59
6.65,38.5,491.54
25.64,47.01,454.48
13.74,43.71,465.24
10.55,41.26,473.6
17.37,58.49,456.29
23.5,50.78,445.09
29.01,68.08,427.91
21.26,50.32,446.22
21.99,71.85,441.1
22.06,64.15,451.44
9.46,36.66,479.06
6.03,41.17,488.57
9.68,41.44,479.89
26.33,64.45,450.67
26.92,78.92,434.64
14.65,39.28,470.41
24.4,71.14,436.68
31.17,70.98,431.01
28.45,52.84,439.86
18.88,43.69,464.63
20.83,44.78,460.6
26.02,68.67,440.12
7.96,38.91,482.17
25.71,52.84,445.54
10.27,42.34,474.55
29.56,74.22,432.84
24.57,66.54,432.41
22.63,45.61,457.88
14.13,43.7,469.28
28.16,73.21,432.78
24.01,65.18,437.27
22.72,64.15,453.13
18.86,50.78,446.7
16.23,43.72,457.9
12.99,41.93,472.95
23.83,64.15,447.95
27.44,47.93,437.76
15.98,44.68,462.77
13.26,45.51,472.17
20.28,57.25,452.03
27.96,77.24,433.35
17.82,56.89,453.83
13.9,39.54,471.16
30.45,43.21,438.68
18.63,50.16,450.14
15.22,50.88,460.44
6.4,41.17,488.82
32.67,67.83,425.75
10.97,40.6,478.69
13.95,41.49,465.24
30.18,61.5,436.92
23.03,68.08,441.71
28.2,66.75,433.46
14.51,53.82,463.17
26.85,75.6,433.48
27.58,71.97,430.53
29.24,64.33,440.29
18.32,66.51,459.89
16.23,43.69,466.22
20.9,67.07,443.46
30.39,71.8,435.82
10.15,41.46,479.32
29.63,69.71,435.27
27.2,49.16,440.57
24.84,56.89,440.36
11.69,39.22,472.76
28.31,66.17,444.51
13.42,41.23,468.82
7.36,41.01,476.8
29.97,69.14,433.82
19.18,65.06,448.26
29.17,67.45,435.08
26.3,77.95,437.95
16.27,44.21,462.11
22.53,70.98,440.96
10.42,43.79,474.79
26.12,70.47,434.67
24.93,73.5,437.35
27.51,73.67,431.97
27.54,75.6,440.87
6.86,41.17,490.23
11.46,39.1,470.55
25.75,71.14,433.64
25.38,72.24,432.3
25.91,58.98,442.65
10.58,39.61,477.18
7.93,42.28,484.75
23.95,51.86,449.81
21.05,58.33,447.66
29.71,73.18,427.04
32.89,66.44,431.54
31.33,65.18,435.77
11.12,41.54,477.69
19.13,68.61,448.69
24.56,51.86,447.57
21.95,60.95,450.38
10.1,41.4,474.28
19.35,50.12,447.43
31.92,68.3,430.07
9.19,40.62,475.42
9.18,42.44,480.49
15.11,45.01,462.21
10.87,38.38,477.03
21.71,61.45,445.72
25.1,71.77,429.7
28.69,71.29,433.07
25.81,66.51,437.57
9.91,39.64,478.63
14.81,42.03,470.41
25.16,43.21,442.29
18.01,62.26,451.14
23.77,51.43,441.54
17.17,44.68,462.53
17.46,62.1,451.06
20.99,67.07,442.02
29.77,69.48,432.69
24.2,57.85,446.87
29.48,64.69,435.09
11.61,41.17,476.81
14.13,43.7,469.28
9.73,38.56,479.78
13.91,44.58,472.67
24.81,63.73,440.43
30.68,71.25,433.47
19.75,57.32,443.63
5.79,45.87,480.97
9.12,41.54,482.95
19.66,59.87,446.28
10.94,40.81,476.32
25.57,65.46,444.46
13.85,44.9,467.2
28.77,58.33,448.06
13.45,45.87,464.88
14.87,38.28,467.29
14.59,42.44,470.86
27.11,48.6,439.4
11.52,40.75,477.19
23.59,43.77,448.42
25.06,74.33,437.27
13.54,40.69,471.05
29.71,73.18,427.04
24.41,52.3,442.62
10.07,40.92,471.71
25.56,58.82,441.0
23.48,64.15,450.89
25.69,57.32,441.43
20.43,63.09,445.58
24.78,68.94,435.93
33.67,80.18,431.99
32.41,72.86,432.75
21.89,63.94,447.74
22.86,66.48,435.56
25.53,57.17,442.12
22.35,66.44,445.27
27.77,62.26,430.19
9.51,43.79,481.12
25.54,48.41,437.58
8.94,36.71,477.62
10.61,43.79,480.28
17.12,58.95,451.67
5.89,35.77,479.86
21.47,50.12,448.11
28.99,68.24,428.28
31.18,70.36,438.46
13.33,39.39,471.23
21.39,64.27,445.12
17.8,43.72,458.92
25.47,59.92,439.84
27.02,71.77,428.1
11.75,40.55,472.43
14.84,41.48,460.3
27.34,71.29,434.94
27.82,52.84,440.31
16.22,50.88,454.94
17.66,60.08,456.62
27.97,68.31,443.34
21.36,52.3,448.13
26.45,64.27,444.9
25.44,61.25,441.77
25.48,58.95,440.42
14.19,49.83,462.86
9.68,41.48,473.31
15.36,40.89,464.12
10.95,39.22,474.07
19.36,68.61,454.5
28.69,73.18,431.36
27.58,78.05,431.95
25.59,61.5,439.14
17.37,58.49,456.29
21.99,42.48,456.65
16.31,68.28,450.33
23.04,74.22,440.32
16.62,39.99,463.74
33.43,69.88,435.59
19.71,43.43,456.24
6.89,43.65,484.0
6.84,39.4,484.09
15.23,44.9,456.07
20.94,49.02,448.18
27.54,74.22,430.72
29.08,67.79,442.78
10.93,39.22,473.27
28.32,71.32,433.82
13.48,41.44,471.39
26.94,66.48,440.12
24.82,71.94,438.69
24.72,77.54,438.52
13.41,49.83,466.38
18.22,45.09,454.74
14.01,42.99,469.23
21.5,44.58,460.2
31.53,74.99,432.34
29.36,68.94,431.39
13.07,45.51,460.14
11.72,40.55,470.8
7.4,41.04,477.69
19.82,57.85,447.36
21.81,63.77,444.52
10.98,37.5,472.34
15.79,38.28,465.64
17.83,44.92,458.42
17.68,53.16,456.86
20.99,50.12,448.07
5.37,40.07,494.21
25.99,71.32,432.41
10.17,41.46,482.36
14.1,44.84,468.22
7.68,42.85,479.16
14.76,49.64,461.16
27.03,71.14,430.41
25.4,70.4,439.04
19.66,59.87,446.28
25.84,67.83,433.32
21.62,58.59,445.92
15.47,44.9,465.61
24.66,63.73,444.37
10.41,36.71,474.2
25.36,74.99,440.25
26.13,71.64,439.73
10.15,41.17,480.71
27.06,70.47,430.82
14.33,45.51,468.92
9.95,41.82,477.52
14.66,43.13,467.87
32.96,73.03,438.93
5.9,45.87,481.27
26.59,59.92,438.22
33.8,64.96,427.28
21.43,63.94,445.29
17.86,45.0,465.78
13.78,41.16,460.44
29.04,60.07,440.43
22.32,47.93,440.21
7.65,36.3,482.56
25.37,44.89,442.38
23.49,47.45,446.72
8.41,39.16,484.34
29.72,68.24,426.54
26.03,69.68,449.54
7.53,41.16,475.7
27.78,68.67,439.92
9.58,38.08,478.5
32.49,71.32,433.59
14.18,40.69,471.52
11.92,41.2,476.0
27.4,77.24,435.74
14.0,43.34,463.99
20.86,51.3,449.67
30.51,70.94,430.91
24.84,59.22,442.7
33.5,70.8,433.19
23.68,68.3,438.65
31.59,62.7,442.58
10.64,41.04,468.88
16.82,47.45,449.57
9.57,39.82,468.02
28.54,58.33,439.28
12.95,41.23,469.05
28.98,62.66,438.45
29.99,74.9,435.87
27.04,48.41,441.21
15.92,41.79,458.68
21.91,63.76,445.04
10.36,43.67,478.27
26.51,50.05,440.22
26.7,62.26,435.03
5.19,40.78,482.46
24.96,60.84,442.36
29.51,76.09,432.45
6.79,40.0,480.83
22.33,71.94,441.85
13.44,41.14,461.44
12.71,41.39,475.13
11.61,52.75,464.68
24.99,58.79,439.2
8.3,36.3,480.58
23.64,71.25,442.26
15.61,41.2,467.81
12.08,40.75,476.84
17.32,44.34,468.8
27.5,68.24,430.9
25.23,69.34,445.92
21.54,69.48,443.15
22.68,59.54,437.96
21.52,46.21,449.08
10.72,45.0,480.62
27.26,73.18,429.92
14.8,44.71,470.77
10.4,40.43,492.09
16.96,52.9,460.2
10.96,41.93,473.28
16.47,38.01,461.54
11.92,40.62,468.14
10.1,41.4,474.28
18.53,63.91,440.64
8.42,42.28,481.91
29.72,74.78,438.19
24.54,72.24,435.08
21.52,66.51,444.87
16.73,58.59,455.3
31.68,68.24,427.22
25.56,74.99,433.63
13.95,40.2,464.79
24.8,64.63,447.82
22.97,62.4,445.3
26.96,62.39,437.41
9.47,40.81,479.96
18.34,62.1,453.01
20.59,59.8,453.83
26.14,71.98,428.91
24.9,58.49,444.19
12.99,44.0,470.93
21.09,74.93,443.51
8.68,43.14,480.73
9.28,41.54,482.8
15.89,43.96,467.35
13.51,40.89,471.99
18.21,49.69,454.25
31.46,71.29,430.8
24.49,60.27,440.87
7.79,41.16,471.82
18.59,43.14,464.48
29.14,61.5,437.76
27.14,64.27,441.68
10.61,41.58,465.15
10.72,40.81,474.64
8.03,37.8,481.51
8.42,40.64,476.29
24.1,71.29,442.8
25.52,71.98,433.42
29.6,71.94,429.02
11.94,40.66,467.99
11.51,41.06,476.91
21.33,60.1,451.95
24.78,58.46,442.42
15.33,43.13,466.86
6.15,40.07,494.3
25.36,61.41,452.29
26.2,60.07,440.89
9.44,40.0,471.32
23.75,59.07,443.54
14.13,43.7,469.28
17.32,42.24,472.33
11.46,44.85,475.33
9.35,41.03,482.16
25.82,57.19,440.8
16.53,53.29,463.32
20.38,66.54,448.93
22.69,48.14,448.52
10.62,39.64,478.37
25.46,56.89,443.5
7.74,42.49,481.69
20.77,56.85,442.85
29.23,75.6,438.92
21.3,48.92,447.89
